日期,美元∕新台幣,人民幣∕新台幣,歐元∕美元,美元∕日幣,英鎊∕美元,澳幣∕美元,美元∕港幣,美元∕人民幣,美元∕南非幣,紐幣∕美元
2018/09/03,30.712,4.496145,1.1622,110.99,1.29175,0.7214,7.84955,6.83075,14.7069,0.6619
2018/09/04,30.766,4.493344,1.1561,111.47,1.28255,0.71715,7.84915,6.847,15.0713,0.6552
2018/09/05,30.806,4.488958,1.1556,111.5,1.2805,0.71565,7.8483,6.8626,15.63375,0.65455
2018/09/06,30.802,4.504823,1.1638,111.265,1.2921,0.71885,7.84935,6.83755,15.35735,0.6596
2018/09/07,30.776,4.495266,1.1646,110.69,1.2935,0.71565,7.84935,6.8463,15.19245,0.65795
2018/09/10,30.83,4.48743,1.1566,111.025,1.2933,0.71165,7.8499,6.8703,15.17595,0.65295
2018/09/11,30.814,4.482605,1.16285,111.51,1.3061,0.7125,7.84965,6.87415,15.01355,0.6531
2018/09/12,30.825,4.481955,1.1594,111.46,1.3032,0.71175,7.84905,6.8776,15.07735,0.6521
2018/09/13,30.805,4.497715,1.162,111.5,1.30405,0.7186,7.8476,6.84905,14.84265,0.65555
2018/09/14,30.76,4.494251,1.1715,111.88,1.31245,0.7212,7.84835,6.8443,14.74415,0.6593
2018/09/17,30.805,4.481357,1.165,111.915,1.30915,0.71685,7.84695,6.87405,14.97215,0.65625
2018/09/18,30.813,4.483322,1.168,111.92,1.31425,0.72,7.8439,6.8728,14.91885,0.65905
2018/09/19,30.793,4.49664,1.17075,112.38,1.3161,0.72465,7.84505,6.848,14.73425,0.6605
2018/09/20,30.795,4.494315,1.1706,112.26,1.3196,0.72715,7.8441,6.852,14.4467,0.6663
2018/09/21,30.716,4.492584,1.1776,112.73,1.32265,0.72915,7.81885,6.83705,14.27205,0.6694
2018/09/25,30.675,4.465789,1.1745,112.95,1.31305,0.72385,7.81,6.8689,14.42495,0.66405
2018/09/26,30.697,4.464848,1.1771,112.83,1.31615,0.7256,7.8124,6.87525,14.28225,0.6658
2018/09/27,30.602,4.449929,1.17105,112.69,1.31175,0.72325,7.815,6.87695,14.1566,0.66435
2018/09/28,30.551,4.444498,1.1629,113.415,1.3075,0.7222,7.82355,6.8739,14.1531,0.66095
2018/10/01,30.525,4.432627,1.15825,113.95,1.3032,0.7212,7.8286,6.88645,14.18835,0.66075
2018/10/02,30.668,4.453178,1.15365,113.83,1.2996,0.71895,7.83735,6.88675,14.32205,0.65885
2018/10/03,30.67,4.452395,1.1571,113.9,1.30035,0.71655,7.83765,6.88845,14.3396,0.65695
2018/10/04,30.792,4.465579,1.1492,114.33,1.29705,0.70775,7.8345,6.8954,14.68035,0.6496
2018/10/05,30.84,4.467729,1.1505,113.84,1.3038,0.7062,7.8327,6.90285,14.81625,0.64615
2018/10/08,30.926,4.467786,1.14905,113.735,1.3059,0.7045,7.82695,6.922,14.93495,0.6437
2018/10/09,30.968,4.472306,1.1474,113.17,1.30595,0.70735,7.83295,6.9244,14.8683,0.6441
2018/10/11,31.105,4.486212,1.15435,112.275,1.31895,0.7087,7.8367,6.93345,14.67955,0.6482
2018/10/12,30.91,4.471533,1.15835,112.36,1.3237,0.7122,7.8357,6.9126,14.4732,0.65215
2018/10/15,30.94,4.466003,1.1563,111.775,1.31195,0.7125,7.8373,6.9279,14.47545,0.6523
2018/10/16,30.92,4.472733,1.1586,112.13,1.31815,0.71255,7.8368,6.913,14.31815,0.6576
2018/10/17,30.85,4.459583,1.15695,112.2,1.3161,0.7156,7.83845,6.9177,14.22675,0.65965
2018/10/18,30.975,4.463467,1.1512,112.59,1.31125,0.71285,7.8393,6.93965,14.1876,0.6563
2018/10/19,30.976,4.465965,1.14505,112.46,1.3034,0.7111,7.839,6.936,14.3842,0.657
2018/10/22,30.92,4.45483,1.1527,112.73,1.30725,0.71075,7.8394,6.9408,14.29945,0.6587
2018/10/23,30.985,4.461034,1.1466,112.32,1.2987,0.7083,7.8393,6.9457,14.3746,0.65635
2018/10/24,30.947,4.45414,1.1425,112.51,1.29475,0.7084,7.8402,6.9479,14.23815,0.6549
2018/10/25,30.996,4.452265,1.1399,112.325,1.28985,0.7061,7.8388,6.96185,14.5814,0.6511
2018/10/26,31.006,4.45395,1.1375,112.03,1.2813,0.7035,7.84085,6.96145,14.62885,0.64755
2018/10/29,30.996,4.452885,1.1407,111.945,1.2834,0.71055,7.8421,6.9609,14.53295,0.655
2018/10/30,30.985,4.444984,1.13655,112.83,1.27635,0.7085,7.8444,6.9708,14.6529,0.65455
2018/10/31,30.968,4.438086,1.13505,113.06,1.27325,0.7085,7.84565,6.9778,14.6746,0.65445
2018/11/01,30.926,4.446602,1.13625,112.92,1.28965,0.7145,7.83965,6.95495,14.66405,0.66005
2018/11/02,30.738,4.464756,1.1434,112.925,1.3028,0.72395,7.8374,6.8846,14.29945,0.66705
2018/11/05,30.771,4.444317,1.1384,113.18,1.2991,0.7198,7.836,6.92365,14.40255,0.66545
2018/11/06,30.782,4.449107,1.14195,113.28,1.30835,0.7229,7.83415,6.9187,14.21735,0.66705
2018/11/07,30.76,4.444389,1.1469,113.165,1.31455,0.726,7.8316,6.9211,14.01345,0.6759
2018/11/08,30.702,4.432601,1.1436,113.7,1.3136,0.72895,7.8292,6.9264,13.95145,0.67865
2018/11/09,30.812,4.437575,1.1343,113.825,1.3021,0.72455,7.8282,6.94345,14.24425,0.67415
2018/11/12,30.888,4.434775,1.12525,114.11,1.28535,0.71915,7.83345,6.96495,14.40795,0.67095
2018/11/13,30.902,4.446581,1.1229,114.11,1.28815,0.72075,7.83095,6.9496,14.39775,0.67465
2018/11/14,30.932,4.451424,1.1281,113.895,1.29645,0.72065,7.83295,6.9488,14.43665,0.6787
2018/11/15,30.845,4.452044,1.1345,113.485,1.29865,0.7292,7.8302,6.9283,14.2339,0.68175
2018/11/16,30.888,4.451764,1.1361,113.28,1.2822,0.72845,7.8327,6.93835,14.16125,0.68295
2018/11/19,30.906,4.456614,1.14205,112.845,1.2874,0.73205,7.83295,6.93485,13.9542,0.68505
2018/11/20,30.908,4.457057,1.14685,112.445,1.2874,0.7297,7.83195,6.9346,13.9947,0.68665
2018/11/21,30.908,4.458232,1.13985,112.865,1.28155,0.7239,7.83145,6.9328,14.0021,0.6819
2018/11/22,30.894,4.459672,1.14035,112.97,1.27865,0.7242,7.83025,6.9274,13.93075,0.6795
2018/11/23,30.902,4.453627,1.14095,112.845,1.28575,0.7247,7.82685,6.9386,13.7684,0.6811
2018/11/26,30.886,4.454348,1.1365,113.345,1.283,0.72655,7.82405,6.9339,13.7425,0.68025
2018/11/27,30.9,4.448179,1.13075,113.56,1.27385,0.72315,7.82395,6.94665,13.8908,0.6781
2018/11/28,30.91,4.444673,1.12705,113.835,1.2747,0.7233,7.8284,6.9544,13.9651,0.6799
2018/11/29,30.84,4.445339,1.1394,113.285,1.28315,0.7329,7.82215,6.9376,13.6444,0.6879
2018/11/30,30.85,4.443541,1.1378,113.465,1.27755,0.73075,7.82135,6.94265,13.7221,0.68595
2018/12/03,30.752,4.46599,1.13655,113.465,1.28095,0.73805,7.81995,6.8858,13.5858,0.69215
2018/12/04,30.705,4.489747,1.13905,113.075,1.277,0.73845,7.81145,6.8389,13.63385,0.6961
2018/12/05,30.806,4.486216,1.13265,113.055,1.27045,0.72935,7.80735,6.8668,13.8087,0.6923
2018/12/06,30.857,4.482319,1.13295,113.035,1.27235,0.7229,7.8128,6.88415,13.87635,0.6874
2018/12/07,30.841,4.480365,1.1372,112.785,1.2752,0.72155,7.8139,6.8836,14.06895,0.6876
2018/12/10,30.877,4.467408,1.14305,112.665,1.273,0.72195,7.81315,6.9116,14.1129,0.6887
2018/12/11,30.894,4.473791,1.1368,113.08,1.2584,0.7194,7.81465,6.90555,14.44645,0.6866
2018/12/12,30.881,4.481976,1.1318,113.455,1.24855,0.721,7.8166,6.89005,14.29635,0.68605
2018/12/13,30.85,4.495092,1.13845,113.44,1.2651,0.7241,7.80885,6.86305,14.0736,0.6872
2018/12/14,30.867,4.475499,1.1348,113.575,1.2608,0.7179,7.8122,6.8969,14.3468,0.6798
2018/12/17,30.87,4.47439,1.13165,113.405,1.25965,0.7175,7.8142,6.89925,14.3654,0.6805
2018/12/18,30.87,4.476057,1.13655,112.505,1.26605,0.7193,7.81755,6.8967,14.3141,0.68675
2018/12/19,30.813,4.46847,1.13975,112.385,1.2663,0.71965,7.82475,6.89565,14.289,0.6865
2018/12/20,30.843,4.467794,1.1422,111.915,1.2654,0.71065,7.8283,6.9034,14.3436,0.67415
2018/12/21,30.8,4.460333,1.1471,111.205,1.2685,0.71095,7.82795,6.9053,14.325,0.67585
2018/12/22,30.824,4.451756,1.1369,111.225,1.26575,0.70335,7.83265,6.924,14.6275,0.6719
2018/12/24,30.838,4.4671,1.13935,111.005,1.26765,0.7069,7.832,6.90335,14.545,0.6743
2018/12/25,30.81,4.469576,1.14035,110.275,1.2684,0.70545,7.83265,6.89325,14.5975,0.6746
2018/12/26,30.815,4.471472,1.1397,110.455,1.2706,0.70575,7.83325,6.89145,14.5815,0.6737
2018/12/27,30.802,4.469124,1.13845,110.875,1.2657,0.70485,7.83415,6.8922,14.53,0.67085
2018/12/28,30.733,4.47159,1.14595,110.365,1.26535,0.7049,7.8321,6.87295,14.4579,0.6706
2019/01/02,30.794,4.485269,1.146,109.185,1.2742,0.7018,7.8358,6.8656,14.39155,0.6703
2019/01/03,30.886,4.486531,1.1362,107.765,1.2556,0.6972,7.8333,6.88415,14.50135,0.6649
2019/01/04,30.863,4.490042,1.1414,107.915,1.26615,0.703,7.83155,6.87365,14.15345,0.66965
2019/01/07,30.812,4.49849,1.1434,108.125,1.27375,0.7136,7.83725,6.8494,13.91715,0.67545
2019/01/08,30.836,4.491294,1.1436,108.925,1.27535,0.71235,7.83845,6.86575,13.9727,0.6735
2019/01/09,30.801,4.50631,1.14645,108.845,1.2734,0.71555,7.83945,6.8351,13.94305,0.67555
2019/01/10,30.782,4.530895,1.155,107.855,1.2773,0.71785,7.83845,6.7938,13.8698,0.67835
2019/01/11,30.802,4.565934,1.1525,108.285,1.2746,0.72155,7.84165,6.74605,13.83515,0.68295
2019/01/14,30.851,4.559438,1.14755,108.115,1.28325,0.71905,7.84245,6.7664,13.92215,0.6805
2019/01/15,30.82,4.559942,1.14565,108.675,1.28745,0.7219,7.84255,6.75885,13.79,0.6838
2019/01/16,30.831,4.556883,1.14015,108.63,1.2872,0.72025,7.8447,6.7658,13.7253,0.6819
2019/01/17,30.852,4.551194,1.13885,108.76,1.2849,0.71585,7.84455,6.7789,13.7364,0.67385
2019/01/18,30.842,4.549164,1.1397,109.405,1.295,0.71885,7.84425,6.7797,13.76305,0.67655
2019/01/21,30.851,4.537966,1.13845,109.585,1.2862,0.71675,7.84565,6.7984,13.89225,0.6735
2019/01/22,30.896,4.533061,1.13595,109.375,1.28715,0.71285,7.84615,6.8157,13.90385,0.672
2019/01/23,30.892,4.544121,1.13555,109.555,1.29535,0.7132,7.84525,6.79825,13.929,0.6782
2019/01/24,30.885,4.539601,1.13565,109.685,1.3031,0.7096,7.84635,6.80345,13.8254,0.6772
2019/01/25,30.825,4.549277,1.1316,109.75,1.3088,0.7098,7.84655,6.7758,13.70625,0.67735
2019/01/28,30.79,4.561785,1.1396,109.435,1.31645,0.71815,7.84625,6.74955,13.6505,0.68475
2019/01/29,30.811,4.564157,1.14405,109.225,1.3142,0.7165,7.84595,6.75065,13.7183,0.68555
2019/01/30,30.776,4.572021,1.1431,109.315,1.30665,0.71935,7.8443,6.7314,13.61745,0.68395
2019/02/11,30.809,4.538443,1.1315,109.96,1.2914,0.70925,7.84715,6.78845,13.6284,0.67595
2019/02/12,30.831,4.542485,1.12815,110.565,1.287,0.70825,7.84845,6.78725,13.75515,0.6731
2019/02/13,30.831,4.55303,1.13145,110.755,1.2896,0.71165,7.8483,6.77155,13.75725,0.68215
2019/02/14,30.833,4.548577,1.12675,111.085,1.28475,0.71155,7.8475,6.7786,14.1196,0.6829
2019/02/15,30.85,4.542416,1.12765,110.315,1.28105,0.70865,7.84745,6.79155,14.1921,0.6824
2019/02/18,30.843,4.552735,1.12975,110.605,1.2901,0.7146,7.84785,6.7746,14.08905,0.68645
2019/02/19,30.846,4.553055,1.13015,110.67,1.29175,0.71155,7.84885,6.7748,14.188,0.6825
2019/02/20,30.824,4.585224,1.13525,110.885,1.30405,0.7165,7.8491,6.72245,14.1129,0.68695
2019/02/21,30.83,4.59367,1.136,110.715,1.30615,0.7122,7.84805,6.7114,13.9268,0.683
2019/02/22,30.822,4.585266,1.1346,110.745,1.3034,0.71125,7.8486,6.72195,13.9831,0.6793
2019/02/25,30.793,4.599242,1.13445,110.655,1.3081,0.71525,7.84875,6.69525,13.895,0.6871
2019/02/26,30.783,4.598395,1.13535,110.825,1.31545,0.71535,7.84945,6.6943,13.8617,0.6879
2019/02/27,30.775,4.603294,1.13875,110.365,1.3279,0.7178,7.84955,6.68545,13.8452,0.6889
2019/03/04,30.83,4.602549,1.1345,111.865,1.324,0.7083,7.84905,6.69845,14.23755,0.6808
2019/03/05,30.847,4.598671,1.13185,111.94,1.317,0.7076,7.84965,6.7078,14.1895,0.6793
2019/03/06,30.852,4.592814,1.13035,111.815,1.31375,0.7036,7.84985,6.71745,14.1777,0.6781
2019/03/07,30.869,4.596394,1.13075,111.775,1.31685,0.704,7.84985,6.7159,14.268,0.678
2019/03/08,30.902,4.588422,1.12015,111.065,1.30885,0.70065,7.84985,6.7348,14.5661,0.67585
2019/03/11,30.91,4.59032,1.12455,111.25,1.3008,0.7046,7.84975,6.73375,14.36,0.6811
2019/03/12,30.905,4.598849,1.1268,111.345,1.3233,0.70705,7.84995,6.72015,14.2737,0.68415
2019/03/13,30.91,4.600923,1.1286,111.375,1.3141,0.70595,7.84985,6.7182,14.35135,0.6838
2019/03/14,30.901,4.598223,1.13325,111.625,1.332,0.70685,7.84985,6.7202,14.4243,0.6841
2019/03/15,30.888,4.598204,1.13265,111.685,1.3226,0.709,7.84955,6.7174,14.45865,0.6853
2019/03/18,30.832,4.589436,1.1348,111.515,1.32865,0.71175,7.84975,6.71805,14.4171,0.687
2019/03/19,30.838,4.590483,1.13535,111.285,1.327,0.7099,7.84995,6.7178,14.4193,0.6859
2019/03/20,30.833,4.599328,1.1349,111.575,1.3236,0.70865,7.84995,6.7038,14.4918,0.684
2019/03/21,30.816,4.608625,1.14075,110.345,1.3178,0.7148,7.84805,6.6866,14.1645,0.69255
2019/03/22,30.806,4.59225,1.13715,110.775,1.31305,0.71055,7.84725,6.70825,14.245,0.6889
2019/03/25,30.83,4.588244,1.1299,110.085,1.31865,0.70855,7.84815,6.71935,14.48675,0.68795
2019/03/26,30.835,4.589759,1.1308,110.145,1.3191,0.7128,7.84905,6.7182,14.37,0.6903
2019/03/27,30.856,4.585418,1.1272,110.605,1.3202,0.70995,7.84915,6.72915,14.4562,0.6801
2019/03/28,30.856,4.579555,1.12355,110.135,1.31295,0.70905,7.85005,6.73775,14.662,0.68125
2019/03/29,30.825,4.581797,1.1234,110.765,1.3023,0.709,7.84985,6.7277,14.6021,0.6798
2019/04/01,30.801,4.585098,1.12415,111.015,1.3071,0.71305,7.8496,6.71765,14.3073,0.6832
2019/04/02,30.843,4.586015,1.1204,111.37,1.3071,0.7074,7.84985,6.72545,14.2289,0.67745
2019/04/03,30.817,4.592257,1.124,111.51,1.31815,0.7118,7.84955,6.71065,14.1246,0.6788
2019/04/08,30.845,4.587515,1.1228,111.47,1.3055,0.70995,7.84955,6.7237,14.1538,0.67345
2019/04/09,30.841,4.591608,1.1272,111.265,1.3069,0.7147,7.84275,6.7168,14.0471,0.6753
2019/04/10,30.845,4.587577,1.1263,111.175,1.30705,0.71475,7.83955,6.7236,14.0441,0.67505
2019/04/11,30.866,4.590638,1.1281,111.135,1.3084,0.7156,7.8435,6.7237,13.9116,0.6755
2019/04/12,30.88,4.593987,1.12925,111.935,1.3064,0.7139,7.84305,6.72185,13.9916,0.6734
2019/04/15,30.866,4.601472,1.13165,111.945,1.31,0.7168,7.8409,6.70785,13.91765,0.6765
2019/04/16,30.874,4.602974,1.13125,111.895,1.30845,0.715,7.8402,6.7074,14.0364,0.6757
2019/04/17,30.848,4.613812,1.1319,112.035,1.3052,0.72015,7.8453,6.686,13.9633,0.674
2019/04/18,30.841,4.600675,1.12495,111.855,1.3012,0.7163,7.84515,6.7036,14.0831,0.6706
2019/04/19,30.842,4.599282,1.12465,111.92,1.29995,0.71555,7.8446,6.70585,14.0664,0.66915
2019/04/22,30.856,4.595045,1.12445,111.915,1.29955,0.71375,7.84525,6.71505,14.1069,0.6679
2019/04/23,30.858,4.591794,1.12545,111.885,1.29955,0.7115,7.8448,6.72025,14.2164,0.66615
2019/04/24,30.875,4.59173,1.1214,111.805,1.2926,0.7043,7.84255,6.72405,14.35335,0.66275
2019/04/25,30.905,4.581357,1.11505,111.855,1.28945,0.70095,7.8433,6.7458,14.4941,0.65895
2019/04/26,30.907,4.583539,1.1133,111.685,1.29025,0.70295,7.84465,6.74305,14.4085,0.66475
2019/04/29,30.897,4.584126,1.1158,111.77,1.29375,0.70495,7.84425,6.74,14.3278,0.6664
2019/04/30,30.905,4.581666,1.11885,111.335,1.2964,0.70445,7.84535,6.74535,14.3438,0.66645
2019/05/02,30.905,4.58454,1.121,111.535,1.30695,0.7024,7.84395,6.74115,14.4322,0.6633
2019/05/03,30.907,4.582921,1.1165,111.495,1.3022,0.69965,7.84475,6.74395,14.55315,0.66185
2019/05/06,30.925,4.562149,1.11915,110.745,1.31225,0.69935,7.84595,6.7786,14.4715,0.66235
2019/05/07,30.911,4.562649,1.1195,110.675,1.30895,0.70255,7.8478,6.7748,14.4674,0.6608
2019/05/08,30.92,4.554547,1.12055,110.145,1.3044,0.7022,7.84835,6.7888,14.3267,0.6594
2019/05/09,30.956,4.521805,1.11805,109.63,1.2999,0.6967,7.848,6.84595,14.4094,0.6574
2019/05/10,30.958,4.530734,1.1225,109.785,1.29945,0.69955,7.84825,6.8329,14.2545,0.65955
2019/05/13,31.082,4.500518,1.123,109.645,1.30075,0.69735,7.84875,6.9063,14.30445,0.6579
2019/05/14,31.128,4.502696,1.124,109.64,1.2937,0.69435,7.84875,6.9132,14.2577,0.6579
2019/05/15,31.11,4.507559,1.1214,109.535,1.2916,0.69265,7.84985,6.90175,14.24175,0.6564
2019/05/16,31.165,4.507425,1.12115,109.455,1.28225,0.69195,7.84905,6.91415,14.19925,0.6565
2019/05/17,31.297,4.508583,1.11755,109.675,1.2783,0.6883,7.84935,6.94165,14.32125,0.65375
2019/05/20,31.385,4.521762,1.1165,110.165,1.2752,0.69335,7.84895,6.9409,14.3519,0.6546
2019/05/21,31.46,4.532222,1.115,110.095,1.26885,0.68755,7.84915,6.9414,14.4708,0.65085
2019/05/22,31.53,4.54754,1.11545,110.395,1.2666,0.6886,7.84945,6.9334,14.3738,0.6503
2019/05/23,31.547,4.547658,1.1141,110.205,1.2613,0.6873,7.8488,6.937,14.4394,0.64935
2019/05/24,31.52,4.555365,1.1188,109.565,1.2673,0.6901,7.8484,6.9193,14.4084,0.653
2019/05/27,31.45,4.550406,1.1194,109.515,1.27195,0.6924,7.84945,6.91145,14.425,0.6545
2019/05/28,31.484,4.542889,1.1187,109.305,1.2657,0.6917,7.84885,6.9304,14.5521,0.65505
2019/05/29,31.581,4.555622,1.1156,109.27,1.26355,0.6915,7.84945,6.9323,14.8563,0.6521
2019/05/30,31.61,4.562429,1.1133,109.755,1.26305,0.69305,7.84875,6.92835,14.6459,0.6524
2019/05/31,31.612,4.565405,1.1153,108.83,1.26255,0.69275,7.84375,6.92425,14.767,0.65275
2019/06/03,31.503,4.547427,1.1171,108.275,1.2651,0.69465,7.83525,6.92765,14.5836,0.6552
2019/06/04,31.48,4.542312,1.1262,108.025,1.26575,0.69795,7.83905,6.9304,14.4183,0.6592
2019/06/05,31.39,4.532496,1.12685,108.22,1.27115,0.69995,7.84015,6.92555,14.785,0.6639
2019/06/06,31.402,4.531057,1.12405,108.235,1.269,0.6979,7.83985,6.9304,14.88025,0.66295
2019/06/10,31.436,4.521534,1.1297,108.68,1.2721,0.69635,7.84265,6.9525,14.8975,0.6617
2019/06/11,31.436,4.53568,1.1321,108.585,1.2696,0.6957,7.83565,6.9308,14.728,0.6594
2019/06/12,31.43,4.536669,1.1341,108.265,1.2743,0.6953,7.82465,6.928,14.6993,0.65855
2019/06/13,31.512,4.545354,1.13015,108.325,1.2681,0.6913,7.82695,6.9328,14.8282,0.6574
2019/06/14,31.53,4.546594,1.1289,108.225,1.2669,0.69,7.82515,6.93485,14.8241,0.6544
2019/06/17,31.52,4.54635,1.12165,108.585,1.2583,0.68745,7.8291,6.93305,14.7979,0.651
2019/06/18,31.528,4.544604,1.1198,108.25,1.2537,0.6836,7.83345,6.93745,14.7635,0.6504
2019/06/19,31.35,4.539637,1.1202,108.405,1.2565,0.6871,7.82795,6.90585,14.4979,0.6523
2019/06/20,31.175,4.549742,1.12935,107.725,1.2721,0.69195,7.81485,6.85205,14.23705,0.65865
2019/06/21,31.15,4.529771,1.13025,107.435,1.2686,0.69195,7.80915,6.87675,14.4071,0.6572
2019/06/24,31.11,4.51963,1.13795,107.425,1.27295,0.69455,7.8121,6.8833,14.3115,0.66075
2019/06/25,31.115,4.522472,1.1388,107.005,1.2763,0.69675,7.8068,6.8801,14.2962,0.66495
2019/06/26,31.14,4.522556,1.1364,107.455,1.2678,0.69825,7.8095,6.8855,14.31,0.66675
2019/06/27,31.101,4.522925,1.1365,107.995,1.26805,0.6995,7.81415,6.8763,14.18385,0.66865
2019/06/28,31.072,4.520292,1.1384,107.665,1.2669,0.70135,7.80705,6.8739,14.14865,0.6707
2019/07/01,31.002,4.52809,1.13245,108.3,1.26565,0.69965,7.8082,6.8466,14.10815,0.6699
2019/07/02,31.052,4.514712,1.1289,108.23,1.26245,0.69815,7.80365,6.87795,14.1914,0.6662
2019/07/03,31.13,4.517617,1.1278,107.745,1.257,0.69965,7.796,6.8908,14.14345,0.66795
2019/07/04,31.102,4.523724,1.129,107.805,1.2586,0.7028,7.7853,6.8753,13.95935,0.669
2019/07/05,31.107,4.520034,1.1265,108.025,1.25545,0.702,7.7917,6.88205,14.0863,0.6675
2019/07/08,31.196,4.529035,1.1232,108.345,1.2528,0.69925,7.79775,6.888,14.1726,0.66515
2019/07/09,31.181,4.524488,1.12035,108.825,1.2465,0.69385,7.81135,6.8916,14.1953,0.6611
2019/07/10,31.16,4.52384,1.1222,108.935,1.24705,0.69165,7.81345,6.88795,14.188,0.6599
2019/07/11,31.026,4.515431,1.12745,108.065,1.2538,0.69755,7.8176,6.8711,13.9414,0.6669
2019/07/12,31.081,4.519084,1.1268,108.285,1.2545,0.7007,7.8229,6.8777,13.91795,0.669
2019/07/15,31.052,4.51701,1.1276,107.925,1.256,0.70315,7.8288,6.87445,13.8998,0.67225
2019/07/16,31.042,4.514003,1.12445,108.085,1.24655,0.703,7.8168,6.8768,13.89005,0.6726
2019/07/17,31.075,4.516223,1.12125,108.245,1.2409,0.70105,7.8141,6.88075,13.9806,0.672
2019/07/18,31.077,4.517943,1.1238,107.735,1.247,0.7031,7.81455,6.87855,13.981,0.6743
2019/07/19,31.05,4.515446,1.126,107.675,1.2523,0.70625,7.8054,6.8764,13.8525,0.6777
2019/07/22,31.083,4.518598,1.12195,107.855,1.2487,0.70375,7.80725,6.8789,13.9288,0.6775
2019/07/23,31.091,4.518548,1.11885,108.145,1.2435,0.7023,7.80925,6.88075,13.8714,0.67315
2019/07/24,31.084,4.517717,1.11375,108.035,1.2459,0.6979,7.8134,6.88045,13.905,0.6698
2019/07/25,31.085,4.521624,1.11295,108.075,1.2477,0.69685,7.81485,6.87475,13.9281,0.6693
2019/07/26,31.09,4.519771,1.1137,108.64,1.2431,0.69305,7.81585,6.87865,14.15175,0.6648
2019/07/29,31.102,4.510536,1.1119,108.66,1.2332,0.6906,7.81655,6.8954,14.26845,0.66245
2019/07/30,31.075,4.511997,1.1145,108.605,1.2164,0.68985,7.82205,6.8872,14.1992,0.6625
2019/07/31,31.096,4.511314,1.1153,108.545,1.21645,0.68895,7.82665,6.8929,14.1616,0.6606
2019/08/01,31.182,4.511661,1.10385,109.145,1.21155,0.68465,7.82675,6.9114,14.4846,0.6555
2019/08/02,31.376,4.502174,1.11,106.915,1.21325,0.67975,7.82155,6.9691,14.6841,0.65275
2019/08/05,31.628,4.469701,1.1137,105.905,1.2121,0.67585,7.8329,7.0761,14.9143,0.6515
2019/08/06,31.51,4.455609,1.121,106.375,1.219,0.6789,7.83285,7.072,14.7962,0.6539
2019/08/07,31.487,4.453931,1.11935,106.275,1.21675,0.67305,7.83995,7.0695,14.87885,0.64245
2019/08/08,31.363,4.436579,1.122,106.035,1.2171,0.6777,7.8411,7.0692,15.07775,0.64635
2019/08/12,31.4,4.418639,1.11645,105.375,1.2055,0.67675,7.8449,7.10625,15.3831,0.64515
2019/08/13,31.506,4.439038,1.1189,105.255,1.2064,0.6766,7.8464,7.0975,15.3581,0.645
2019/08/14,31.402,4.46326,1.1179,106.435,1.2059,0.6777,7.84545,7.03565,15.1713,0.64505
2019/08/15,31.405,4.460609,1.1154,106.225,1.208,0.6778,7.841,7.0405,15.2865,0.64425
2019/08/16,31.366,4.446758,1.10835,106.195,1.2124,0.6781,7.8401,7.0537,15.1675,0.6429
2019/08/19,31.352,4.444742,1.11055,106.555,1.21265,0.67735,7.84375,7.05375,15.3417,0.64155
2019/08/20,31.405,4.440604,1.10755,106.415,1.2094,0.67815,7.84445,7.07225,15.3647,0.6412
2019/08/21,31.366,4.43992,1.10945,106.525,1.2137,0.6781,7.84345,7.06455,15.25785,0.6404
2019/08/22,31.384,4.426964,1.1106,106.445,1.2148,0.67725,7.84225,7.0893,15.1697,0.63855
2019/08/23,31.402,4.428812,1.1072,106.605,1.22,0.6759,7.8402,7.0904,15.13995,0.6385
2019/08/26,31.451,4.391472,1.1115,105.785,1.22495,0.6751,7.8445,7.16185,15.28505,0.6367
2019/08/27,31.415,4.378686,1.11085,105.78,1.2245,0.6752,7.8454,7.17455,15.2965,0.6371
2019/08/28,31.42,4.382147,1.1087,105.765,1.2241,0.6747,7.84605,7.17,15.2828,0.6343
2019/08/29,31.442,4.394177,1.10765,106.135,1.2194,0.6739,7.84465,7.1554,15.34955,0.63335
2019/08/30,31.41,4.396552,1.1038,106.455,1.21735,0.67165,7.8436,7.14425,15.2545,0.6299
2019/09/02,31.402,4.376685,1.09785,106.295,1.2109,0.67265,7.8427,7.17485,15.1504,0.6307
2019/09/03,31.432,4.375272,1.09405,106.055,1.1982,0.6721,7.8438,7.184,15.2421,0.62925
2019/09/04,31.365,4.384012,1.0988,106.245,1.2163,0.6783,7.83825,7.1544,14.91675,0.6354
2019/09/05,31.28,4.376791,1.1039,106.505,1.2258,0.681,7.8398,7.1468,14.76505,0.6375
2019/09/06,31.257,4.389295,1.1046,107.025,1.2299,0.6828,7.838,7.1212,14.7958,0.64035
2019/09/09,31.25,4.385594,1.1034,106.94,1.2281,0.6858,7.8404,7.1256,14.79255,0.6419
2019/09/10,31.23,4.395341,1.1038,107.255,1.2316,0.68575,7.84095,7.10525,14.736,0.64215
2019/09/11,31.22,4.390812,1.1031,107.825,1.23615,0.68665,7.84005,7.1103,14.6969,0.6416
2019/09/12,31.055,4.387047,1.1023,107.87,1.2329,0.68865,7.8293,7.0788,14.6101,0.6447
2019/09/16,31.002,4.390813,1.10655,107.875,1.2449,0.68785,7.82025,7.06065,14.6492,0.6386
2019/09/17,31.035,4.379163,1.1018,108.175,1.2414,0.6844,7.82435,7.08695,14.7223,0.63355
